chr,lg,cm,rb_chr,Eston,IG72815,LR-26-10,LR-26-105,LR-26-107,LR-26-108,LR-26-110,LR-26-111,LR-26-112,LR-26-113,LR-26-116,LR-26-117,LR-26-118,LR-26-119,LR-26-12,LR-26-121,LR-26-122,LR-26-123,LR-26-125,LR-26-127,LR-26-128,LR-26-129,LR-26-13,LR-26-132,LR-26-134,LR-26-135,LR-26-136,LR-26-137,LR-26-138,LR-26-139,LR-26-140,LR-26-142,LR-26-145,LR-26-149,LR-26-151,LR-26-156,LR-26-157,LR-26-16,LR-26-161,LR-26-162,LR-26-163,LR-26-164,LR-26-165,LR-26-169,LR-26-17,LR-26-170,LR-26-171,LR-26-172,LR-26-173,LR-26-175,LR-26-176,LR-26-178,LR-26-18,LR-26-180,LR-26-181,LR-26-182,LR-26-183,LR-26-184,LR-26-186,LR-26-187,LR-26-188,LR-26-19,LR-26-193,LR-26-194,LR-26-196,LR-26-198,LR-26-20,LR-26-200,LR-26-202,LR-26-203,LR-26-204,LR-26-205,LR-26-206,LR-26-209,LR-26-210,LR-26-215,LR-26-216,LR-26-219,LR-26-22,LR-26-220,LR-26-223,LR-26-224,LR-26-227,LR-26-228,LR-26-23,LR-26-232,LR-26-233,LR-26-235,LR-26-238,LR-26-239,LR-26-240,LR-26-241,LR-26-243,LR-26-244,LR-26-245,LR-26-246,LR-26-247,LR-26-251,LR-26-252,LR-26-253,LR-26-254,LR-26-256,LR-26-257,LR-26-259,LR-26-261,LR-26-262,LR-26-266,LR-26-267,LR-26-269,LR-26-273,LR-26-274,LR-26-275,LR-26-276,LR-26-280,LR-26-281,LR-26-282,LR-26-283,LR-26-288,LR-26-29,LR-26-290,LR-26-292,LR-26-293,LR-26-294,LR-26-296,LR-26-297,LR-26-298,LR-26-299,LR-26-3,LR-26-30,LR-26-300,LR-26-301,LR-26-303,LR-26-304,LR-26-306,LR-26-307,LR-26-311,LR-26-312,LR-26-32,LR-26-36,LR-26-4,LR-26-41,LR-26-43,LR-26-45,LR-26-47,LR-26-49,LR-26-5,LR-26-54,LR-26-55,LR-26-56,LR-26-57,LR-26-62,LR-26-63,LR-26-64,LR-26-65,LR-26-66,LR-26-67,LR-26-7,LR-26-70,LR-26-75,LR-26-77,LR-26-78,LR-26-79,LR-26-84,LR-26-85,LR-26-86,LR-26-87,LR-26-90,LR-26-91,LR-26-95,LR-26-98,LR-26-99
LcChr6_156_208927955_208927955_1,LG6,99.73606084,LcChr6,a,b,a,a,a,a,a,a,a,-,b,b,a,a,a,a,b,a,a,-,a,a,a,b,a,a,b,a,b,a,a,b,b,b,a,a,b,a,a,a,b,b,b,a,b,b,b,b,a,b,b,b,b,a,b,a,a,a,b,a,b,a,a,b,a,a,b,b,a,a,a,a,b,b,a,a,a,a,b,a,a,a,a,b,b,b,a,a,b,b,b,a,a,b,a,a,a,a,a,a,b,a,a,b,b,a,b,b,a,a,a,a,a,a,a,b,b,-,a,a,b,b,b,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,b,a,a,a,b,a,b,b,a,a,a,a,b,b,b,b,a,a,a,a,a,a,a,a,b,a,b,b,b,b,b
LcChr6_104_168317974_168317995_3,LG6,110.313493,LcChr6,a,b,b,a,b,a,a,a,a,-,b,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,a,b,b,b,b,a,b,a,a,a,b,a,b,a,a,b,a,a,b,b,a,b,a,a,b,b,a,a,a,a,b,a,a,a,a,a,b,b,a,a,b,b,b,a,a,b,a,b,a,a,a,a,b,-,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,-,a,a,b,b,b,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,a,a,a,a,b,b,b,b,a,a,a,a,a,a,a,a,a,a,b,b,b,b,b
LcChr6_106_168585515_168585605_3,LG6,110.313493,LcChr6,a,b,b,a,b,a,a,a,a,-,b,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,b,a,b,b,a,a,a,b,b,-,a,b,b,b,b,a,b,b,b,b,a,b,a,a,a,b,a,b,a,a,b,a,a,b,b,a,b,a,a,b,b,a,a,a,a,b,a,a,a,a,a,b,b,a,a,b,b,-,a,a,b,a,b,a,a,a,a,b,a,a,b,a,a,-,b,a,a,a,a,a,a,a,b,b,-,a,a,b,b,b,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,a,a,a,a,b,b,b,b,a,a,a,a,a,a,a,a,a,a,b,b,b,b,b
LcContig65182_1_60015_121298_7,LG6,113.196227,LcContig65182,a,b,b,a,b,a,a,a,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,a,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,b,a,a,a,a,b,a,a,a,a,a,b,b,a,a,b,b,b,a,a,b,a,b,a,a,a,a,b,-,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,a,a,a,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,b,b
LcChr6_46_71844339_71844339_1,LG6,113.196227,LcChr6,a,b,b,a,b,a,a,a,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,a,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,b,a,a,a,a,b,-,a,a,a,a,b,b,-,a,-,b,-,-,-,b,a,b,a,a,a,a,b,-,a,b,a,a,b,b,-,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,a,a,a,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,b,b
LcChr6_79_139225755_139225755_1,LG6,113.196227,LcChr6,a,b,b,a,b,a,a,a,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,a,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,b,a,a,a,a,b,a,a,a,a,a,b,b,a,a,-,b,b,a,a,b,a,b,a,a,a,a,b,-,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,a,a,a,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,b,b
LcContig165083_1_77906_77906_1,LG6,113.196227,LcContig165083,a,b,b,a,b,a,a,a,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,a,b,b,b,b,a,-,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,-,b,a,a,a,a,b,a,a,a,a,a,b,b,a,a,-,b,b,a,a,b,a,b,a,a,a,a,b,a,-,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,a,a,a,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,b,b
LcChr6_116_174681597_174681597_1,LG6,117.274249,LcChr6,a,b,b,b,b,a,a,a,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,b,a,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,a,a,b,b,a,a,b,b,-,a,a,b,a,b,a,a,a,a,b,-,b,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,a,a,a,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,b,b
LcChr6_107_169988243_169988243_1,LG6,117.274249,LcChr6,a,b,b,b,b,a,a,a,a,b,a,b,a,a,a,a,b,a,a,a,a,a,a,b,a,-,b,b,a,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,-,a,a,a,a,a,b,a,a,a,a,a,b,b,a,a,-,b,-,a,a,b,a,b,a,a,a,a,b,-,b,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,a,a,a,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,b,b
LcChr6_67_125024685_125024685_1,LG6,118.4224533,LcChr6,a,b,b,b,b,a,a,a,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,b,a,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,a,a,b,b,a,a,b,b,b,a,a,b,a,b,a,a,a,a,b,-,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,a,a,a,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,b,b
LcChr6_108_169988301_170967772_4,LG6,118.4224533,LcChr6,a,b,b,b,b,a,a,a,a,b,a,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,b,a,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,a,a,b,b,a,a,b,b,b,a,a,b,a,b,a,a,a,a,b,a,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,a,a,a,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,b,b
LcChr6_118_176960179_176960452_3,LG6,118.4224533,LcChr6,a,b,b,b,b,a,a,a,a,b,a,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,b,a,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,a,a,b,b,a,a,b,b,b,a,a,b,a,b,a,a,a,a,b,-,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,a,a,a,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,b,b
LcChr6_113_173442516_173442516_1,LG6,120.1167787,LcChr6,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,b,a,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,a,a,b,b,a,a,-,b,b,a,a,b,a,b,a,a,a,a,b,-,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,b,a,a,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,b,b
LcChr6_110_172806661_172806661_1,LG6,120.1167787,LcChr6,a,b,b,b,b,-,-,b,a,b,a,b,-,-,a,a,b,-,a,a,a,a,a,b,a,a,b,b,a,b,b,b,b,b,a,b,b,-,a,a,b,b,b,-,b,b,b,b,b,b,b,b,b,-,b,-,-,a,b,a,b,b,a,b,-,a,b,b,-,b,a,-,b,-,a,-,-,a,b,-,-,a,-,a,b,b,a,-,b,b,b,a,a,b,a,b,-,a,-,-,b,b,-,b,-,-,b,b,-,-,-,a,a,a,-,b,b,-,a,a,b,b,-,b,-,-,b,b,b,-,b,b,a,b,a,b,-,-,b,-,-,a,a,b,b,-,b,b,b,-,-,-,b,b,b,b,-,b,a,a,a,a,a,a,-,a,b,b,b,b,b
LcChr6_114_173442588_173881930_8,LG6,120.5465129,LcChr6,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,b,a,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,a,a,b,b,a,a,b,b,b,a,a,b,a,b,a,a,a,a,b,a,b,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,b,a,a,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,b,b
LcContig122659_1_5825_121890_4,LG6,120.9645602,LcContig122659,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,b,a,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,a,a,b,a,a,a,a,a,b,b,a,a,b,b,b,a,a,b,a,b,a,a,a,a,b,-,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,b,a,b,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,b,b,b,b
LcChr6_62_119014587_119014587_1,LG6,124.3516582,LcChr6,a,b,b,b,b,a,a,b,a,b,a,b,a,a,a,a,b,a,a,a,a,a,a,b,a,a,b,b,a,b,b,b,b,b,a,b,b,a,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,-,b,-,a,a,b,a,b,a,a,a,a,b,-,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,a,b,b,a,b,a,a,a,a,b,b,a,b,b,b,a,b,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,a,b,b,b
LcChr6_68_125084257_125084257_1,LG6,128.0168002,LcChr6,a,b,b,b,b,a,a,b,a,b,a,b,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,-,a,a,a,b,a,b,b,a,b,a,a,b,-,a,b,a,a,b,a,a,a,b,b,b,a,a,a,a,a,b,b,-,a,-,b,b,a,a,b,a,b,a,a,a,a,b,-,a,b,a,a,b,b,a,a,a,a,a,a,a,b,-,a,a,-,b,-,a,b,-,a,b,b,b,a,b,b,a,b,b,b,-,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,a,b,b,b
LcContig109196_1_45984_45984_1,LG6,128.0168002,LcContig109196,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,b,a,a,b,a,b,a,a,a,a,b,-,a,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,a,b,b,b
LcContig14779_1_46238_46238_1,LG6,128.6542707,LcContig14779,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,-,a,a,b,a,b,a,a,a,a,b,a,b,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,a,b,b,b
LcChr6_18_35453827_35455280_5,LG6,128.6542707,LcChr6,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,b,b,b,a,a,b,a,b,a,a,a,a,b,-,b,b,a,a,b,b,a,a,a,a,a,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,a,b,b,b
LcContig137047_1_17012_17012_1,LG6,130.0494605,LcContig137047,a,b,b,b,b,a,a,b,a,b,a,b,-,a,a,a,b,a,a,a,a,a,a,a,a,-,a,b,a,b,b,b,b,b,a,b,b,-,a,a,b,b,-,-,b,b,b,-,-,-,b,b,b,a,b,a,a,a,-,a,b,b,a,-,a,a,b,b,a,b,a,-,-,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,-,b,-,a,a,b,a,b,-,a,a,a,b,a,-,-,-,-,-,b,-,a,a,a,b,a,a,b,b,-,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,-,b,b,b,a,b,a,a,a,a,a,a,a,a,b,a,b,b,b
LcChr6_117_175947190_175947263_2,LG6,130.0494605,LcChr6,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,a,a,a,b,b,a,a,-,b,b,a,a,b,a,b,a,a,a,a,b,-,a,b,a,a,b,b,a,a,a,a,b,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,b,b,b,b,a,b,a,a,a,a,a,a,a,a,b,a,b,b,b
LcChr6_119_177205847_177205847_1,LG6,132.2092635,LcChr6,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,b,a,a,b,b,a,a,b,b,b,a,a,b,a,b,b,a,a,a,b,a,a,b,a,a,b,b,a,a,a,a,b,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,b,b,b
LcChr6_115_174168295_174168310_2,LG6,132.2092635,LcChr6,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,a,a,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,b,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,b,a,a,b,b,a,a,b,b,b,a,a,b,a,b,b,a,a,a,b,-,-,b,a,a,b,b,a,a,a,a,b,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,b,b,b,b,a,b,a,a,b,a,a,a,a,a,b,a,b,b,b
LcContig80638_1_100734_100748_2,LG6,135.3047136,LcContig80638,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,a,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,-,a,a,a,b,b,b,a,a,b,a,a,b,b,a,a,-,b,-,a,a,b,a,b,b,a,a,a,b,a,a,b,a,-,-,b,a,a,a,a,b,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,a,b,a,b,a,b,a,a,b,a,a,a,a,a,b,a,b,b,b
LcChr6_7_17074906_17074912_2,LG6,135.3047136,LcChr6,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,a,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,b,a,a,b,b,a,a,b,b,a,a,a,b,a,b,b,a,a,a,b,-,a,b,a,-,b,b,a,a,a,a,b,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,a,b,a,b,a,b,a,a,b,a,a,a,a,a,b,a,b,b,b
LcChr6_13_32701977_32701977_1,LG6,135.3047136,LcChr6,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,a,b,b,-,a,a,b,b,-,-,b,b,b,a,b,-,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,-,b,a,-,-,a,a,a,b,b,b,a,a,b,a,a,b,b,a,a,b,b,a,a,a,b,a,b,b,a,a,a,b,-,a,b,-,-,-,b,a,a,a,a,-,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,-,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,-,b,a,a,b,a,b,a,b,a,a,b,a,a,a,a,a,b,-,b,b,b
LcChr6_122_179268274_179322348_8,LG6,135.3047136,LcChr6,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,a,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,b,a,a,b,b,a,a,b,b,a,a,a,b,a,b,b,a,a,a,b,a,a,b,a,-,b,b,a,a,a,a,b,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,a,b,a,b,a,b,a,a,b,a,a,a,a,a,b,a,b,b,b
LcContig14816_1_71102_71102_1,LG6,135.3047136,LcContig14816,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,a,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,b,a,a,b,b,a,a,b,b,a,a,a,b,a,b,b,a,a,a,b,-,a,b,a,-,b,b,-,a,a,a,b,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,a,b,a,b,a,b,a,a,b,a,a,a,a,a,b,a,b,b,b
LcContig171044_1_18731_18731_1,LG6,135.3047136,LcContig171044,a,b,b,b,b,a,a,b,a,-,a,b,a,a,a,a,b,a,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,a,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,b,a,a,b,b,a,a,b,b,a,a,a,b,a,b,b,a,a,a,b,-,a,b,a,-,b,b,a,a,a,a,b,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,a,b,a,b,a,b,a,a,b,a,a,a,a,a,b,a,b,b,b
LcChr6_66_124677591_124677591_1,LG6,136.4510364,LcChr6,a,b,b,b,b,b,a,b,a,-,a,b,-,a,a,a,b,-,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,-,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,b,a,a,b,b,a,a,-,b,-,a,a,b,a,b,b,a,a,a,b,-,a,b,a,-,b,b,a,a,a,a,b,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,b,a,a,a,a,b,b,b,b,b,b,a,b,a,a,b,a,b,a,b,a,a,b,a,a,a,a,a,b,a,b,b,b
LcChr6_69_127678521_127678521_1,LG6,138.1759484,LcChr6,a,b,b,b,b,b,a,b,a,-,a,b,b,a,a,a,b,a,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,a,b,b,b,a,a,b,b,b,a,b,b,b,a,b,b,b,b,b,a,b,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,b,a,a,b,b,a,a,b,b,a,a,a,b,a,b,b,a,a,a,b,-,a,b,a,-,b,b,-,a,a,a,b,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,a,b,b,b,b,b,a,a,a,a,a,b,b,b,b,b,b,a,b,a,a,b,a,b,a,b,a,a,b,a,a,a,a,b,b,a,b,b,a
LcChr6_33_51530698_51530698_1,LG6,145.8258693,LcChr6,a,b,b,b,b,b,a,b,a,-,a,b,b,a,a,a,b,a,a,a,a,a,a,a,b,a,a,b,a,b,b,b,b,b,a,b,a,b,a,a,b,b,b,a,b,b,b,a,b,b,b,b,b,a,a,a,a,a,b,a,b,b,a,b,a,a,b,b,a,b,a,a,b,a,a,a,b,b,b,a,a,b,a,a,b,b,a,a,b,b,-,a,a,b,a,b,b,a,a,a,b,-,a,b,a,-,b,a,a,a,a,a,-,a,a,b,b,a,a,a,b,b,a,b,a,a,b,b,b,a,b,b,b,b,b,a,b,b,a,a,a,a,a,b,b,b,b,b,b,a,b,b,a,b,a,a,a,b,a,b,b,a,a,a,a,b,b,a,b,b,a
